,smiles,num_rings,aromatic_rings,num_esters,num_amides,molecular_weight,fsp3,carbon_fraction,ionisable_nitrogens,num_nitrogens,longest_tail,num_branches,num_carbons,num_heavy_atoms,num_alkenes,num_alkynes,num_unsaturations,tertiary_ionisable_nitrogens,num_sp3_carbons,tail_branches
146,Cc1nn(CCO)c(N)c1C(N)=O,0.0,1.0,0.0,1.0,184.19900512695312,0.4285714328289032,0.5384615659713745,2.0,4.0,3.0,4.0,7,13,0,0,0,0,3.0,0.0
147,Nc1nc(CO)c(O)c(=O)[nH]1,0.0,1.0,0.0,0.0,157.12899780273438,0.2000000029802322,0.4545454680919647,1.0,3.0,2.0,4.0,5,11,0,0,0,0,1.0,0.0
148,NCCN1CCN(C(N)=O)CC1,1.0,0.0,0.0,2.0,172.23199462890625,0.8571428656578064,0.5833333134651184,1.0,4.0,3.0,2.0,7,12,0,0,0,1,6.0,0.0
149,CNC(=O)Cn1cc(N)c(C(N)=O)n1,0.0,1.0,0.0,2.0,197.197998046875,0.2857142984867096,0.5,2.0,5.0,4.0,4.0,7,14,0,0,0,0,2.0,0.0
150,Nc1ncn(CC2(CO)COC2)n1,1.0,1.0,0.0,0.0,184.19900512695312,0.7142857313156128,0.5384615659713745,3.0,4.0,2.0,4.0,7,13,0,0,0,0,5.0,0.0
151,NCCNCCN1CC1,1.0,0.0,0.0,0.0,129.20700073242188,1.0,0.6666666865348816,2.0,3.0,6.0,1.0,6,9,0,0,0,1,6.0,0.0
152,CNc1c(N)n(C)c(=O)n(C)c1=O,0.0,1.0,0.0,0.0,184.19900512695312,0.4285714328289032,0.5384615659713745,1.0,4.0,2.0,6.0,7,13,0,0,0,0,3.0,0.0
153,Nc1cn(CCO)nn1,0.0,1.0,0.0,0.0,128.13499450683594,0.5,0.4444444477558136,3.0,4.0,3.0,2.0,4,9,0,0,0,0,2.0,0.0
154,NC(=O)c1nnn(C2COC2)c1N,1.0,1.0,0.0,1.0,183.17100524902344,0.5,0.4615384638309479,3.0,5.0,3.0,2.0,6,13,0,0,0,0,3.0,0.0
155,Cc1n[nH]c(=O)nc1NCCN,0.0,1.0,0.0,0.0,169.18800354003906,0.5,0.5,2.0,5.0,4.0,3.0,6,12,0,0,0,0,3.0,0.0
156,Cn1nnc2c1CCN(C(=O)CN)C2,1.0,1.0,0.0,1.0,195.2259979248047,0.625,0.5714285969734192,3.0,5.0,4.0,2.0,8,14,0,0,0,0,5.0,0.0
157,Cn1cnc(N)c(NC=O)c1=O,0.0,1.0,0.0,1.0,168.156005859375,0.1666666716337204,0.5,1.0,4.0,3.0,4.0,6,12,0,0,0,0,1.0,0.0
158,NCC(=O)NCc1cc(O)no1,0.0,1.0,0.0,1.0,171.156005859375,0.3333333432674408,0.5,1.0,3.0,5.0,3.0,6,12,0,0,0,0,2.0,0.0
159,Cc1nc(C(N)=O)c(N)n1CCO,0.0,1.0,0.0,1.0,184.19900512695312,0.4285714328289032,0.5384615659713745,2.0,4.0,3.0,4.0,7,13,0,0,0,0,3.0,0.0
160,COC1CC(N)(C(N)=O)C1,1.0,0.0,0.0,1.0,144.1739959716797,0.8333333134651184,0.6000000238418579,0.0,2.0,3.0,3.0,6,10,0,0,0,0,5.0,0.0
161,NCCNCCN(CCO)CCO,0.0,0.0,0.0,0.0,191.2749938964844,1.0,0.6153846383094788,2.0,3.0,10.0,1.0,8,13,0,0,0,1,8.0,0.0
162,Cn1nc(C(N)=O)nc1CN,0.0,1.0,0.0,1.0,155.16099548339844,0.4000000059604645,0.4545454680919647,3.0,5.0,3.0,3.0,5,11,0,0,0,0,2.0,0.0
163,CS(=O)(=O)CCN1CC(N)C1,1.0,0.0,0.0,0.0,178.2570037841797,1.0,0.5454545617103577,1.0,2.0,4.0,4.0,6,11,0,0,0,1,6.0,0.0
164,Cn1nc(N)cc1C(=O)NCCO,0.0,1.0,0.0,1.0,184.19900512695312,0.4285714328289032,0.5384615659713745,2.0,4.0,6.0,3.0,7,13,0,0,0,0,3.0,0.0
165,CN(C)CCNC(=O)CN,0.0,0.0,0.0,1.0,145.20599365234375,0.8333333134651184,0.6000000238418579,1.0,3.0,8.0,2.0,6,10,0,0,0,1,5.0,0.0
166,CN1CCC(N)(C(N)=O)CC1,1.0,0.0,0.0,1.0,157.2169952392578,0.8571428656578064,0.6363636255264282,1.0,3.0,3.0,3.0,7,11,0,0,0,1,6.0,0.0
167,NCCNC(=O)Cc1cn[nH]n1,0.0,1.0,0.0,1.0,169.18800354003906,0.5,0.5,3.0,5.0,6.0,2.0,6,12,0,0,0,0,3.0,0.0
168,NC(=S)NN1CCNCC1,1.0,0.0,0.0,0.0,160.24600219726562,0.800000011920929,0.5,2.0,4.0,3.0,2.0,5,10,0,0,0,0,4.0,0.0
169,Nc1nc(=O)cc(NCCO)[nH]1,0.0,1.0,0.0,0.0,170.1719970703125,0.3333333432674408,0.5,2.0,4.0,4.0,3.0,6,12,0,0,0,0,2.0,0.0
170,Nc1nc2c(c(=O)[nH]1)NC(=O)CN2,1.0,1.0,0.0,1.0,181.15499877929688,0.1666666716337204,0.4615384638309479,2.0,5.0,1.0,3.0,6,13,0,0,0,0,1.0,0.0
171,Nc1nc(=O)[nH]cc1N1CCNCC1,1.0,1.0,0.0,0.0,195.2259979248047,0.5,0.5714285969734192,2.0,5.0,1.0,2.0,8,14,0,0,0,1,4.0,0.0
172,Cn1nc(CN)n(C)c1=O,0.0,1.0,0.0,0.0,142.16200256347656,0.6000000238418579,0.5,1.0,4.0,2.0,4.0,5,10,0,0,0,0,3.0,0.0
173,NCc1ncn(CC(N)=O)n1,0.0,1.0,0.0,1.0,155.16099548339844,0.4000000059604645,0.4545454680919647,3.0,5.0,3.0,3.0,5,11,0,0,0,0,2.0,0.0
174,CN(C)c1nc(N)n(CCO)c(=O)n1,0.0,1.0,0.0,0.0,199.21400451660156,0.5714285969734192,0.5,2.0,5.0,3.0,4.0,7,14,0,0,0,1,4.0,0.0
175,NCCCc1nc(CC(N)=O)no1,0.0,1.0,0.0,1.0,184.19900512695312,0.5714285969734192,0.5384615659713745,2.0,4.0,4.0,3.0,7,13,0,0,0,0,4.0,0.0
176,NC(=O)CCn1cnc(N)n1,0.0,1.0,0.0,1.0,155.16099548339844,0.4000000059604645,0.4545454680919647,3.0,5.0,4.0,3.0,5,11,0,0,0,0,2.0,0.0
177,CN(C)Cc1c(N)n(C)c(=O)[nH]c1=O,0.0,1.0,0.0,0.0,198.2259979248047,0.5,0.5714285969734192,1.0,4.0,3.0,6.0,8,14,0,0,0,1,4.0,0.0
178,Nc1nc[nH]c(=O)c1NC(=O)CO,0.0,1.0,0.0,1.0,184.15499877929688,0.1666666716337204,0.4615384638309479,1.0,4.0,4.0,4.0,6,13,0,0,0,0,1.0,0.0
179,NC(=O)Cn1ccc(=O)c(N)c1,0.0,1.0,0.0,1.0,167.16799926757812,0.1428571492433548,0.5833333134651184,1.0,3.0,3.0,4.0,7,12,0,0,0,0,1.0,0.0
180,NC1(CO)CNC1,1.0,0.0,0.0,0.0,102.13700103759766,1.0,0.5714285969734192,1.0,2.0,2.0,2.0,4,7,0,0,0,0,4.0,0.0
181,NC(=O)Cn1cnc(N)c1,0.0,1.0,0.0,1.0,140.14599609375,0.2000000029802322,0.5,2.0,4.0,3.0,3.0,5,10,0,0,0,0,1.0,0.0
182,CNC(=O)Cc1noc(CN)n1,0.0,1.0,0.0,1.0,170.1719970703125,0.5,0.5,2.0,4.0,4.0,3.0,6,12,0,0,0,0,3.0,0.0
183,CNC(=O)Cc1noc(CCN)n1,0.0,1.0,0.0,1.0,184.19900512695312,0.5714285969734192,0.5384615659713745,2.0,4.0,4.0,3.0,7,13,0,0,0,0,4.0,0.0
184,CN1CC(O)(CN)C1,1.0,0.0,0.0,0.0,116.16400146484376,1.0,0.625,1.0,2.0,2.0,3.0,5,8,0,0,0,1,5.0,0.0
185,NCCNCCNCCN1CC1,1.0,0.0,0.0,0.0,172.2760009765625,1.0,0.6666666865348816,3.0,4.0,9.0,1.0,8,12,0,0,0,1,8.0,0.0
186,CCNC(=O)c1cn(CCN)nn1,0.0,1.0,0.0,1.0,183.21499633789065,0.5714285969734192,0.5384615659713745,3.0,5.0,5.0,2.0,7,13,0,0,0,0,4.0,0.0
187,NCCN1CC(=O)NC(=O)C1,1.0,0.0,0.0,2.0,157.17300415039062,0.6666666865348816,0.5454545617103577,1.0,3.0,3.0,3.0,6,11,0,0,0,1,4.0,0.0
188,NCCn1nncc1CO,0.0,1.0,0.0,0.0,142.16200256347656,0.6000000238418579,0.5,3.0,4.0,3.0,2.0,5,10,0,0,0,0,3.0,0.0
189,CNc1c(N)n(C)c(=O)[nH]c1=O,0.0,1.0,0.0,0.0,170.1719970703125,0.3333333432674408,0.5,1.0,4.0,2.0,5.0,6,12,0,0,0,0,2.0,0.0
190,Nc1nc2c(c(=O)[nH]1)CC(=O)N2,1.0,1.0,0.0,1.0,166.13999938964844,0.1666666716337204,0.5,1.0,4.0,1.0,3.0,6,12,0,0,0,0,1.0,0.0
191,Nc1c(NCCO)nc[nH]c1=O,0.0,1.0,0.0,0.0,170.1719970703125,0.3333333432674408,0.5,2.0,4.0,4.0,3.0,6,12,0,0,0,0,2.0,0.0
192,Cn1nc(C(=O)NCCO)cc1N,0.0,1.0,0.0,1.0,184.19900512695312,0.4285714328289032,0.5384615659713745,2.0,4.0,6.0,3.0,7,13,0,0,0,0,3.0,0.0
193,CCNCCNC(=O)c1nonc1N,0.0,1.0,0.0,1.0,199.21400451660156,0.5714285969734192,0.5,3.0,5.0,8.0,2.0,7,14,0,0,0,0,4.0,0.0
194,Nc1ncn(CCN2CCNC2=O)n1,1.0,1.0,0.0,2.0,196.21400451660156,0.5714285969734192,0.5,3.0,6.0,2.0,4.0,7,14,0,0,0,0,4.0,0.0
195,NC(=O)c1ncn(CCCO)c1N,0.0,1.0,0.0,1.0,184.19900512695312,0.4285714328289032,0.5384615659713745,2.0,4.0,4.0,3.0,7,13,0,0,0,0,3.0,0.0
196,NCCNCCC[Si](O)(O)O,0.0,0.0,0.0,0.0,180.27999877929688,1.0,0.4545454680919647,1.0,2.0,9.0,2.0,5,11,0,0,0,0,5.0,0.0
197,NNC(=O)CCC(N)=O,0.0,0.0,0.0,2.0,131.13499450683594,0.5,0.4444444477558136,1.0,3.0,7.0,2.0,4,9,0,0,0,0,2.0,0.0
198,CN(C)N(C)C(=O)CN,0.0,0.0,0.0,1.0,131.1790008544922,0.800000011920929,0.5555555820465088,1.0,3.0,6.0,3.0,5,9,0,0,0,0,4.0,0.0
199,NCCN1CC1,1.0,0.0,0.0,0.0,86.13800048828125,1.0,0.6666666865348816,1.0,2.0,3.0,1.0,4,6,0,0,0,1,4.0,0.0
200,NCCNC(=O)c1cc[nH]n1,0.0,1.0,0.0,1.0,154.17300415039062,0.3333333432674408,0.5454545617103577,2.0,4.0,6.0,1.0,6,11,0,0,0,0,2.0,0.0
201,Cc1ncnc(N)n1,0.0,1.0,0.0,0.0,110.12000274658205,0.25,0.5,3.0,4.0,1.0,2.0,4,8,0,0,0,0,1.0,0.0
202,CC(C)N1CCN(CCN)CC1,1.0,0.0,0.0,0.0,171.28799438476562,1.0,0.75,2.0,3.0,3.0,2.0,9,12,0,0,0,2,9.0,0.0
203,CN(C)CCNC(=O)c1cc(N)n[nH]1,0.0,1.0,0.0,1.0,197.24200439453125,0.5,0.5714285969734192,3.0,5.0,7.0,3.0,8,14,0,0,0,1,4.0,0.0
204,NCCc1ccncn1,0.0,1.0,0.0,0.0,123.15899658203124,0.3333333432674408,0.6666666865348816,2.0,3.0,3.0,1.0,6,9,0,0,0,0,2.0,0.0
205,CN1CCn2ncc(CN)c2C1=O,1.0,1.0,0.0,1.0,180.21099853515625,0.5,0.6153846383094788,2.0,4.0,2.0,3.0,8,13,0,0,0,0,4.0,0.0
206,NCCNC1CC1,1.0,0.0,0.0,0.0,100.16500091552734,1.0,0.7142857313156128,1.0,2.0,4.0,1.0,5,7,0,0,0,0,5.0,0.0
207,CC1(N)CNC1,1.0,0.0,0.0,0.0,86.13800048828125,1.0,0.6666666865348816,1.0,2.0,1.0,2.0,4,6,0,0,0,0,4.0,0.0
208,NCc1cc(C(N)=O)c2n1CCOC2,1.0,1.0,0.0,1.0,195.2220001220703,0.4444444477558136,0.6428571343421936,1.0,3.0,3.0,2.0,9,14,0,0,0,0,4.0,0.0
209,CN(C)CCCNCCN,0.0,0.0,0.0,0.0,145.25,1.0,0.699999988079071,2.0,3.0,9.0,1.0,7,10,0,0,0,1,7.0,0.0
210,CCn1nccc(N)c1=O,0.0,1.0,0.0,0.0,139.1580047607422,0.3333333432674408,0.6000000238418579,1.0,3.0,2.0,3.0,6,10,0,0,0,0,2.0,0.0
211,Cn1nccc1CN,0.0,1.0,0.0,0.0,111.14800262451172,0.4000000059604645,0.625,2.0,3.0,2.0,2.0,5,8,0,0,0,0,2.0,0.0
212,CN1CCC(O)(CCN)CC1,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,3.0,3.0,8,11,0,0,0,1,8.0,0.0
213,Cn1cc(S(C)(=O)=O)c(CN)n1,0.0,1.0,0.0,0.0,189.2400054931641,0.5,0.5,2.0,3.0,3.0,4.0,6,12,0,0,0,0,3.0,0.0
214,Cc1nc(CN)cc(=O)[nH]1,0.0,1.0,0.0,0.0,139.1580047607422,0.3333333432674408,0.6000000238418579,1.0,3.0,2.0,3.0,6,10,0,0,0,0,2.0,0.0
215,NC1(CN2CCOCC2)CC1,2.0,0.0,0.0,0.0,156.22900390625,1.0,0.7272727489471436,1.0,2.0,1.0,3.0,8,11,0,0,0,1,8.0,0.0
216,CC(C)(CN)N1CCNCC1,1.0,0.0,0.0,0.0,157.26100158691406,1.0,0.7272727489471436,2.0,3.0,4.0,2.0,8,11,0,0,0,1,8.0,0.0
217,CN1CCC(O)(CN)CC1,1.0,0.0,0.0,0.0,144.21800231933594,1.0,0.699999988079071,1.0,2.0,2.0,3.0,7,10,0,0,0,1,7.0,0.0
218,NCCc1nnc2n1CCOC2,1.0,1.0,0.0,0.0,168.1999969482422,0.7142857313156128,0.5833333134651184,3.0,4.0,3.0,1.0,7,12,0,0,0,0,5.0,0.0
219,CCNc1nc(N)nc(=O)[nH]1,0.0,1.0,0.0,0.0,155.16099548339844,0.4000000059604645,0.4545454680919647,2.0,5.0,3.0,3.0,5,11,0,0,0,0,2.0,0.0
220,NC1(CO)CCNCC1,1.0,0.0,0.0,0.0,130.1909942626953,1.0,0.6666666865348816,1.0,2.0,2.0,2.0,6,9,0,0,0,0,6.0,0.0
221,CN(C)c1noc(CCN)n1,0.0,1.0,0.0,0.0,156.18899536132812,0.6666666865348816,0.5454545617103577,3.0,4.0,3.0,2.0,6,11,0,0,0,1,4.0,0.0
222,Cc1[nH]nc(C(N)=O)c1N,0.0,1.0,0.0,1.0,140.14599609375,0.2000000029802322,0.5,2.0,4.0,3.0,3.0,5,10,0,0,0,0,1.0,0.0
223,NC1CN(CCF)C1,1.0,0.0,0.0,0.0,118.15499877929688,1.0,0.625,1.0,2.0,3.0,2.0,5,8,0,0,0,1,5.0,0.0
224,Nc1[nH]ncc1CCCO,0.0,1.0,0.0,0.0,141.1739959716797,0.5,0.6000000238418579,2.0,3.0,4.0,2.0,6,10,0,0,0,0,3.0,0.0
225,Nc1cc(CCO)[nH]n1,0.0,1.0,0.0,0.0,127.14700317382812,0.4000000059604645,0.5555555820465088,2.0,3.0,3.0,2.0,5,9,0,0,0,0,2.0,0.0
226,NCCCc1ncno1,0.0,1.0,0.0,0.0,127.14700317382812,0.6000000238418579,0.5555555820465088,2.0,3.0,4.0,1.0,5,9,0,0,0,0,3.0,0.0
227,NCc1cc(CO)[nH]n1,0.0,1.0,0.0,0.0,127.14700317382812,0.4000000059604645,0.5555555820465088,2.0,3.0,2.0,2.0,5,9,0,0,0,0,2.0,0.0
228,COC(=O)c1cnncc1N,0.0,1.0,1.0,0.0,153.14100646972656,0.1666666716337204,0.5454545617103577,2.0,3.0,4.0,2.0,6,11,0,0,0,0,1.0,0.0
229,NCCN1CCn2nccc2C1,1.0,1.0,0.0,0.0,166.22799682617188,0.625,0.6666666865348816,3.0,4.0,3.0,1.0,8,12,0,0,0,1,5.0,0.0
230,COC(=O)c1cc(N)n(C)n1,0.0,1.0,1.0,0.0,155.15699768066406,0.3333333432674408,0.5454545617103577,2.0,3.0,4.0,3.0,6,11,0,0,0,0,2.0,0.0
231,NCCCn1cnnn1,0.0,1.0,0.0,0.0,127.1510009765625,0.75,0.4444444477558136,4.0,5.0,4.0,1.0,4,9,0,0,0,0,3.0,0.0
232,Cn1ncc(CN)n1,0.0,1.0,0.0,0.0,112.13600158691406,0.5,0.5,3.0,4.0,2.0,2.0,4,8,0,0,0,0,2.0,0.0
233,NC1(c2ncco2)COC1,1.0,1.0,0.0,0.0,140.14199829101562,0.5,0.6000000238418579,1.0,2.0,1.0,1.0,6,10,0,0,0,0,3.0,0.0
234,Nc1cnc2n1CCOC2,1.0,1.0,0.0,0.0,139.1580047607422,0.5,0.6000000238418579,2.0,3.0,1.0,1.0,6,10,0,0,0,0,3.0,0.0
235,CCOC(=O)Cc1cnc(N)[nH]c1=O,0.0,1.0,1.0,0.0,197.19400024414065,0.375,0.5714285969734192,1.0,3.0,5.0,4.0,8,14,0,0,0,0,3.0,0.0
236,NCc1nnc2n1CCC2,1.0,1.0,0.0,0.0,138.1739959716797,0.6666666865348816,0.6000000238418579,3.0,4.0,2.0,1.0,6,10,0,0,0,0,4.0,0.0
237,CN1CCN(C)CC(N)C1,1.0,0.0,0.0,0.0,143.23399353027344,1.0,0.699999988079071,2.0,3.0,1.0,3.0,7,10,0,0,0,2,7.0,0.0
238,CCn1ncc(C(=O)NC)c1N,0.0,1.0,0.0,1.0,168.1999969482422,0.4285714328289032,0.5833333134651184,2.0,4.0,4.0,3.0,7,12,0,0,0,0,3.0,0.0
239,Cn1ncc(S(C)(=O)=O)c1CN,0.0,1.0,0.0,0.0,189.2400054931641,0.5,0.5,2.0,3.0,3.0,4.0,6,12,0,0,0,0,3.0,0.0
240,NCc1nnc2n1CCOC2,1.0,1.0,0.0,0.0,154.17300415039062,0.6666666865348816,0.5454545617103577,3.0,4.0,2.0,1.0,6,11,0,0,0,0,4.0,0.0
241,Nc1cnn(CCO)c1,0.0,1.0,0.0,0.0,127.14700317382812,0.4000000059604645,0.5555555820465088,2.0,3.0,3.0,2.0,5,9,0,0,0,0,2.0,0.0
242,CN(C)c1nnc(CN)o1,0.0,1.0,0.0,0.0,142.16200256347656,0.6000000238418579,0.5,3.0,4.0,3.0,2.0,5,10,0,0,0,1,3.0,0.0
243,CCN1CCN(C(=O)CN)CC1,1.0,0.0,0.0,1.0,171.24400329589844,0.875,0.6666666865348816,1.0,3.0,4.0,2.0,8,12,0,0,0,1,7.0,0.0
244,Cn1ccc(CN)n1,0.0,1.0,0.0,0.0,111.14800262451172,0.4000000059604645,0.625,2.0,3.0,2.0,2.0,5,8,0,0,0,0,2.0,0.0
245,COC(=O)c1cnc(N(C)C)nc1N,0.0,1.0,1.0,0.0,196.2100067138672,0.375,0.5714285969734192,3.0,4.0,4.0,3.0,8,14,0,0,0,1,3.0,0.0
246,NC1CN(c2ncccn2)C1,1.0,1.0,0.0,0.0,150.18499755859375,0.4285714328289032,0.6363636255264282,3.0,4.0,1.0,1.0,7,11,0,0,0,1,3.0,0.0
247,Nc1nnc(N2CCOCC2)o1,1.0,1.0,0.0,0.0,170.1719970703125,0.6666666865348816,0.5,3.0,4.0,1.0,1.0,6,12,0,0,0,1,4.0,0.0
248,CN(C)C(=O)Cn1ccc(N)n1,0.0,1.0,0.0,1.0,168.1999969482422,0.4285714328289032,0.5833333134651184,2.0,4.0,4.0,4.0,7,12,0,0,0,0,3.0,0.0
249,NCCCN1CCC(O)CC1,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,4.0,2.0,8,11,0,0,0,1,8.0,0.0
250,Nc1cc2n(n1)CCO2,1.0,1.0,0.0,0.0,125.13099670410156,0.4000000059604645,0.5555555820465088,2.0,3.0,1.0,1.0,5,9,0,0,0,0,2.0,0.0
251,CCCN1CCN(CCN)CC1,1.0,0.0,0.0,0.0,171.28799438476562,1.0,0.75,2.0,3.0,3.0,2.0,9,12,0,0,0,2,9.0,0.0
252,Cc1c(CN)nnn1C,0.0,1.0,0.0,0.0,126.16300201416016,0.6000000238418579,0.5555555820465088,3.0,4.0,2.0,3.0,5,9,0,0,0,0,3.0,0.0
253,NCCCn1ncccc1=O,0.0,1.0,0.0,0.0,153.18499755859375,0.4285714328289032,0.6363636255264282,1.0,3.0,4.0,2.0,7,11,0,0,0,0,3.0,0.0
254,CCOC(=O)CN1CCC(N)CC1,1.0,0.0,1.0,0.0,186.2550048828125,0.8888888955116272,0.692307710647583,1.0,2.0,5.0,3.0,9,13,0,0,0,1,8.0,0.0
255,CCOC(=O)c1n[nH]c(CN)n1,0.0,1.0,1.0,0.0,170.1719970703125,0.5,0.5,3.0,4.0,5.0,2.0,6,12,0,0,0,0,3.0,0.0
256,COc1ccnc(CCN)n1,0.0,1.0,0.0,0.0,153.18499755859375,0.4285714328289032,0.6363636255264282,2.0,3.0,3.0,2.0,7,11,0,0,0,0,3.0,0.0
257,COC(=O)c1ncc(=O)[nH]c1N,0.0,1.0,1.0,0.0,169.13999938964844,0.1666666716337204,0.5,1.0,3.0,4.0,3.0,6,12,0,0,0,0,1.0,0.0
258,NCc1nc(=O)c2c([nH]1)CCOC2,1.0,1.0,0.0,0.0,181.19500732421875,0.5,0.6153846383094788,1.0,3.0,2.0,2.0,8,13,0,0,0,0,4.0,0.0
259,Cn1c(S)nnc1CCN,0.0,1.0,0.0,0.0,158.22999572753906,0.6000000238418579,0.5,1.0,4.0,3.0,3.0,5,10,0,0,0,0,3.0,0.0
260,NC(=O)CC1(N)CC1,1.0,0.0,0.0,1.0,114.14800262451172,0.800000011920929,0.625,0.0,2.0,3.0,3.0,5,8,0,0,0,0,4.0,0.0
261,COc1ncc(N)cc1C(N)=O,0.0,1.0,0.0,1.0,167.16799926757812,0.1428571492433548,0.5833333134651184,1.0,3.0,3.0,3.0,7,12,0,0,0,0,1.0,0.0
262,Cn1cnnc1CCCN,0.0,1.0,0.0,0.0,140.19000244140625,0.6666666865348816,0.6000000238418579,3.0,4.0,4.0,2.0,6,10,0,0,0,0,4.0,0.0
263,CC1(CN)CNC1,1.0,0.0,0.0,0.0,100.16500091552734,1.0,0.7142857313156128,1.0,2.0,2.0,2.0,5,7,0,0,0,0,5.0,0.0
264,NCC1(C(N)=O)CC1,1.0,0.0,0.0,1.0,114.14800262451172,0.800000011920929,0.625,0.0,2.0,3.0,2.0,5,8,0,0,0,0,4.0,0.0
265,NCCN1CCSCC1,1.0,0.0,0.0,0.0,146.25900268554688,1.0,0.6666666865348816,1.0,2.0,3.0,1.0,6,9,0,0,0,1,6.0,0.0
266,CN(C)CCN1CCC(N)CC1,1.0,0.0,0.0,0.0,171.28799438476562,1.0,0.75,2.0,3.0,4.0,3.0,9,12,0,0,0,2,9.0,0.0
267,CCS(=O)(=O)c1cnc(N)nc1,0.0,1.0,0.0,0.0,187.2239990234375,0.3333333432674408,0.5,2.0,3.0,4.0,3.0,6,12,0,0,0,0,2.0,0.0
268,NCC1(C(N)=O)CCC1,1.0,0.0,0.0,1.0,128.1750030517578,0.8333333134651184,0.6666666865348816,0.0,2.0,3.0,2.0,6,9,0,0,0,0,5.0,0.0
269,CC(C)NCCN,0.0,0.0,0.0,0.0,102.18099975585938,1.0,0.7142857313156128,1.0,2.0,6.0,1.0,5,7,0,0,0,0,5.0,0.0
270,Nc1ccn(CCN2CCNC2=O)n1,1.0,1.0,0.0,2.0,195.2259979248047,0.5,0.5714285969734192,2.0,5.0,2.0,4.0,8,14,0,0,0,0,4.0,0.0
271,CCc1n[nH]c(N)n1,0.0,1.0,0.0,0.0,112.13600158691406,0.5,0.5,3.0,4.0,2.0,2.0,4,8,0,0,0,0,2.0,0.0
272,Nc1cnc(N2CCOCC2)nc1,1.0,1.0,0.0,0.0,180.21099853515625,0.5,0.6153846383094788,3.0,4.0,1.0,1.0,8,13,0,0,0,1,4.0,0.0
273,CCn1cc(N)c(C(N)=O)n1,0.0,1.0,0.0,1.0,154.17300415039062,0.3333333432674408,0.5454545617103577,2.0,4.0,3.0,3.0,6,11,0,0,0,0,2.0,0.0
274,NCC(=O)NCc1ccncc1,0.0,1.0,0.0,1.0,165.1959991455078,0.25,0.6666666865348816,1.0,3.0,5.0,2.0,8,12,0,0,0,0,2.0,0.0
275,NC1(c2nn[nH]n2)CCC1,1.0,1.0,0.0,0.0,139.16200256347656,0.800000011920929,0.5,4.0,5.0,1.0,1.0,5,10,0,0,0,0,4.0,0.0
276,COCCNCCN,0.0,0.0,0.0,0.0,118.18000030517578,1.0,0.625,1.0,2.0,8.0,0.0,5,8,0,0,0,0,5.0,0.0
277,Nc1cnn(CCN2CCOCC2)c1,1.0,1.0,0.0,0.0,196.2539978027344,0.6666666865348816,0.6428571343421936,3.0,4.0,2.0,3.0,9,14,0,0,0,1,6.0,0.0
278,NCCN1CC(F)C1,1.0,0.0,0.0,0.0,118.15499877929688,1.0,0.625,1.0,2.0,3.0,2.0,5,8,0,0,0,1,5.0,0.0
279,COCc1n[nH]c(CN)n1,0.0,1.0,0.0,0.0,142.16200256347656,0.6000000238418579,0.5,3.0,4.0,3.0,2.0,5,10,0,0,0,0,3.0,0.0
280,NCC1CN(C2COC2)C1,2.0,0.0,0.0,0.0,142.20199584960938,1.0,0.699999988079071,1.0,2.0,2.0,1.0,7,10,0,0,0,1,7.0,0.0
281,COC(=O)c1nccnc1N,0.0,1.0,1.0,0.0,153.14100646972656,0.1666666716337204,0.5454545617103577,2.0,3.0,4.0,2.0,6,11,0,0,0,0,1.0,0.0
282,Cn1ccnc(CN)c1=O,0.0,1.0,0.0,0.0,139.1580047607422,0.3333333432674408,0.6000000238418579,1.0,3.0,2.0,3.0,6,10,0,0,0,0,2.0,0.0
283,NCc1ncc(C(N)=O)s1,0.0,1.0,0.0,1.0,157.197998046875,0.2000000029802322,0.5,0.0,3.0,3.0,2.0,5,10,0,0,0,0,1.0,0.0
284,CCCn1nnnc1N,0.0,1.0,0.0,0.0,127.1510009765625,0.75,0.4444444477558136,4.0,5.0,3.0,2.0,4,9,0,0,0,0,3.0,0.0
285,NCc1ccc(=O)[nH]n1,0.0,1.0,0.0,0.0,125.13099670410156,0.2000000029802322,0.5555555820465088,1.0,3.0,2.0,2.0,5,9,0,0,0,0,1.0,0.0
286,CC(C)OC(=O)c1nc(N)n[nH]1,0.0,1.0,1.0,0.0,170.1719970703125,0.5,0.5,3.0,4.0,5.0,3.0,6,12,0,0,0,0,3.0,0.0
287,CCNc1c(N)n(CC)c(=O)[nH]c1=O,0.0,1.0,0.0,0.0,198.2259979248047,0.5,0.5714285969734192,1.0,4.0,3.0,5.0,8,14,0,0,0,0,4.0,0.0
288,Nc1nnc(C2CNC2)o1,1.0,1.0,0.0,0.0,140.14599609375,0.6000000238418579,0.5,3.0,4.0,1.0,1.0,5,10,0,0,0,0,3.0,0.0
289,CN1CCC(N(C)C(=O)CCN)CC1,1.0,0.0,0.0,1.0,199.29800415039065,0.8999999761581421,0.7142857313156128,1.0,3.0,6.0,3.0,10,14,0,0,0,1,9.0,0.0
290,Cc1nonc1OCCN,0.0,1.0,0.0,0.0,143.14599609375,0.6000000238418579,0.5,2.0,3.0,4.0,2.0,5,10,0,0,0,0,3.0,0.0
